president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joseph R. Biden Jr.,All polls,10/21/2021,4/25/2021,5/1/2021,Morning Consult,B,15000,a,.07785481,0,56,36,54.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74770,141936,5/6/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/27/2021,4/28/2021,Ipsos,B-,1005,a,.5069359,0,55,38,53.816283,38.975794,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-04/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2004%2028%202021.pdf,74733,140856,4/28/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/28/2021,4/30/2021,IBD/TIPP,A+,1300,a,2.3897197,0,51,32,51.32962,36.311086,"","",https://www.investors.com/news/biden-approval-rating-dips-again-still-a-honeymoon-ibd-tipp-poll-may-2021/,74751,140899,5/3/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/26/2021,5/2/2021,Morning Consult,B,15000,a,.07970793,0,56,36,54.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74771,141937,5/6/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/27/2021,5/3/2021,Morning Consult,B,15000,a,.08153572,0,56,36,54.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74772,141938,5/6/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/28/2021,5/2/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,48,49,50.390734,42.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74750,140898,5/3/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/30/2021,5/2/2021,Morning Consult,B,2200,a,.08569582,0,53,39,51.4994,42.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/12110511/2104154_crosstabs_MC_HEALTH_VACCINE_INCENTIVE_Adults_v1_NP.pdf,74792,142310,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/29/2021,5/3/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,49,49,51.390734,42.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74755,140906,5/4/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/29/2021,5/2/2021,Morning Consult,B,2200,a,.08569582,0,55,38,53.4994,41.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/06114602/2104152_crosstabs_MC_HEALTH_Adults_v1_NP.pdf,74775,141941,5/7/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/29/2021,5/3/2021,AP-NORC,"",1842,a,1.9517765,0,63,36,59.384562,36.310216,"","",https://apnorc.org/projects/biden-continues-to-hold-on-to-high-approval-ratings/?utm_source=rss&utm_medium=rss&utm_campaign=biden-continues-to-hold-on-to-high-approval-ratings,74781,142073,5/10/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/28/2021,5/4/2021,Morning Consult,B,15000,a,.08346996,0,56,36,54.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74773,141939,5/6/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/1/2021,5/3/2021,Morning Consult,B,2200,a,.088828,0,57,36,55.4994,39.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/06145311/2104159_crosstabs_ADWEEK_OLYMPICS_Adults_v1.pdf,74780,142072,5/10/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/30/2021,5/3/2021,Morning Consult,B,2200,a,.088828,0,55,37,53.4994,40.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/21180312/2104156_crosstabs_MC_BRANDS_Adults_v1_NP-1.pdf,74753,142506,5/24/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/29/2021,5/5/2021,Morning Consult,B,15000,a,.08652077,0,56,36,54.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74793,142311,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/30/2021,5/6/2021,Trafalgar Group,A-,1574,lv,2.2577503,0,48.3,47.5,50.102923,44.844596,"","",https://thetrafalgargroup.org/COSA-National-Trump-Biden-24-Report.pdf,74789,142302,5/12/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/2/2021,5/4/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,50,47,52.390734,40.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74758,141684,5/5/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/1/2021,5/4/2021,YouGov,B+,1500,a,.80814283,0,48,42,49.359575,42.478771,"","",https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf,74759,141730,5/5/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,4/30/2021,5/6/2021,Morning Consult,B,15000,a,.09071008,0,56,36,54.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74794,142312,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/1/2021,5/7/2021,Morning Consult,B,15000,a,.09528803,0,56,36,54.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74795,142313,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/3/2021,5/4/2021,HarrisX,B+,939,rv,.60523168,0,60,40,55.654705,41.046383,"","",https://thehill.com/hilltv/what-americas-thinking/552001-poll-biden-approval-dips-when-it-comes-to-immigration,74779,142068,5/7/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/3/2021,5/5/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,51,47,53.390734,40.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74766,141932,5/6/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/4/2021,5/6/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,51,47,53.390734,40.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74774,141940,5/7/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/4/2021,5/6/2021,Morning Consult,B,2200,a,.09854781,0,56,38,54.4994,41.234009,"","",https://morningconsult.com/2021/05/24/social-media-travel-influencers/,74840,142505,5/24/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/2/2021,5/8/2021,Morning Consult,B,15000,a,.09598813,0,55,36,53.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74796,142314,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/4/2021,5/5/2021,Ipsos,B-,1005,a,.62542127,0,55,38,53.816283,38.975794,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2005%2005%202021.pdf,74761,141922,5/5/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/3/2021,5/9/2021,Morning Consult,B,15000,a,.09681295,0,55,36,53.4994,39.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74797,142315,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/4/2021,5/7/2021,Marist College,A,1249,a,1.9408574,0,53,41,54.000691,40.793879,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3,74808,142347,5/17/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/4/2021,5/10/2021,Morning Consult,B,15000,a,.09732895,0,55,37,53.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74798,142316,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/5/2021,5/9/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,50,48,52.390734,41.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74782,142247,5/10/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/7/2021,5/9/2021,Léger,B/C,1003,a,.8802029,0,52,38,52.029492,37.978106,"","",https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/05/Legers-North-American-Tracker-May-10th-2021.pdf,74784,142251,5/11/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/6/2021,5/10/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,50,48,52.390734,41.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74785,142252,5/11/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/5/2021,5/11/2021,Morning Consult,B,15000,a,.09756938,0,55,37,53.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74799,142317,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/6/2021,5/10/2021,Global Strategy Group/GBAO (Navigator Research),B/C,1000,rv,.8181891,0,55,41,54.431397,40.102297,"","",https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-May-Tracker-1-Topline-F05.10.21-PR.pdf,74786,142253,5/12/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/6/2021,5/9/2021,Morning Consult,B,2200,a,.10017123,0,55,39,53.4994,42.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/18093706/210530_crosstabs_HOLLYWOOD_Adults_v1_AUTO.pdf,74813,142364,5/19/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/7/2021,5/9/2021,Morning Consult,B,2200,a,.10017123,0,55,39,53.4994,42.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/12160240/210541_crosstabs_MC_ENTERTAINMENT_Adults.pdf,74783,142309,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/8/2021,5/9/2021,Redfield & Wilton Strategies,B/C,1500,rv,1.2486041,0,52,36,52.348259,41.09566,"","",https://redfieldandwiltonstrategies.com/bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders/?utm_source=rss&utm_medium=rss&utm_campaign=bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders,74805,142339,5/14/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/6/2021,5/12/2021,Morning Consult,B,15000,a,.09886977,0,55,37,53.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74821,142444,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/7/2021,5/13/2021,Morning Consult,B,15000,a,.09987278,0,54,37,52.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74822,142445,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/8/2021,5/11/2021,YouGov,B+,1500,a,.83991213,0,51,39,52.359575,39.478771,"","",https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf,74788,142274,5/12/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/8/2021,5/11/2021,Civiqs,B-,1464,rv,1.4802604,0,48,46,50.151859,43.609814,"","",https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2021_05_q61458.pdf,74787,142270,5/12/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/9/2021,5/11/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,48,50,50.390734,43.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74790,142305,5/12/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/3/2021,5/18/2021,Gallup,B+,1016,a,1.5359025,0,54,40,53.545847,39.168149,"","",https://news.gallup.com/poll/350129/biden-congress-approval-ratings-steady.aspx,74833,142463,5/21/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/8/2021,5/14/2021,Morning Consult,B,15000,a,.10060216,0,54,37,52.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74823,142446,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/10/2021,5/12/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,50,48,52.390734,41.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74800,142328,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/11/2021,5/13/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,49,50,51.390734,43.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74804,142338,5/14/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/11/2021,5/13/2021,YouGov,B+,1561,a,.88137759,0,49,40,50.359575,40.478771,"","",https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf,74810,142354,5/17/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/11/2021,5/12/2021,Ipsos,B-,1005,a,.67390961,0,56,38,54.816283,38.975794,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/2021%20Reuters%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2005%2013%202021.pdf,74801,142329,5/13/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/9/2021,5/15/2021,Morning Consult,B,15000,a,.10135481,0,54,37,52.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74824,142447,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/10/2021,5/16/2021,Morning Consult,B,15000,a,.10089639,0,54,37,52.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74825,142448,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/12/2021,5/15/2021,Morning Consult,B,2200,a,.10262345,0,56,38.5,54.4994,41.734009,*,"",https://morningconsult.com/2021/05/18/nba-fan-poll-play-in-tournament/,74815,142366,5/19/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/12/2021,5/16/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,51,48,53.390734,41.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74809,142352,5/17/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/11/2021,5/17/2021,Morning Consult,B,15000,a,.09995791,0,54,37,52.4994,40.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74826,142449,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/13/2021,5/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,50,48,52.390734,41.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74811,142359,5/18/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/14/2021,5/16/2021,Morning Consult,B,2200,a,.10180748,0,56,36,54.4994,39.234009,"","",https://morningconsult.com/2021/05/20/gas-prices-electric-vehicles-poll/,74820,142443,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/12/2021,5/18/2021,Morning Consult,B,15000,a,.09916313,0,54,38,52.4994,41.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74827,142450,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/12/2021,5/18/2021,McLaughlin & Associates,C/D,1000,lv,.76990828,0,56,43,54.652892,42.009771,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,74819,142423,5/19/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/13/2021,5/19/2021,Morning Consult,B,15000,a,.09902562,0,54,38,52.4994,41.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74856,142613,5/27/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/14/2021,5/17/2021,Morning Consult,B,1992,rv,.09205421,0,54,42,52.4994,45.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/19073309/210579_crosstabs_POLITICO_RVs_v1_SH.pdf,74816,142367,5/19/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/14/2021,5/17/2021,Echelon Insights,B/C,1132,rv,1.279974,0,56,42,55.094809,41.557637,"","",https://echeloninsights.com/in-the-news/may-omnibus-political/,74836,142476,5/21/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/14/2021,5/17/2021,Morning Consult,B,2200,a,.1016663,0,56,38,54.4994,41.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/05/17165355/210578_crosstabs_MC_HEALTH_Adults_v1_SH-1.pdf,74814,142365,5/19/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/15/2021,5/18/2021,YouGov,B+,1500,a,.87359714,0,51,41,52.359575,41.478771,"","",https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf,74817,142394,5/19/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/16/2021,5/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,51,48,53.390734,41.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74818,142422,5/19/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/14/2021,5/20/2021,Morning Consult,B,15000,a,.09940851,0,54,38,52.4994,41.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74857,142614,5/27/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/17/2021,5/19/2021,HarrisX,B+,1889,rv,1.3036166,0,60,40,55.654705,41.046383,"","",https://thehill.com/hilltv/what-americas-thinking/554855-poll-60-percent-approve-of-biden-as-president,74839,142501,5/21/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/17/2021,5/19/2021,Morning Consult,B,2200,a,.10244726,0,57,38,55.4994,41.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/06/21183910/210581_crosstabs_MC_FINANCE_ESGS_Adults_v1_LM.pdf,74984,142907,6/24/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/17/2021,5/19/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,52,46,54.390734,39.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74829,142453,5/20/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/15/2021,5/21/2021,Morning Consult,B,15000,a,.09978629,0,54,38,52.4994,41.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74858,142615,5/27/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/18/2021,5/20/2021,Morning Consult,B,1994,rv,.09378781,0,59,38,57.4994,41.234009,"","",https://assets.morningconsult.com/wp-uploads/2021/06/01103557/210582_crosstabs_MC_WASHINGTON_RVs_v1_SH.pdf,74876,142658,6/1/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/17/2021,5/20/2021,American Research Group,C+,1100,a,1.1012644,0,57,37,55.276108,38.553888,"","",https://americanresearchgroup.com/economy/,74837,142480,5/21/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/16/2021,5/22/2021,Morning Consult,B,15000,a,.10078931,0,54,39,52.4994,42.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74859,142616,5/27/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/18/2021,5/20/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,52,46,54.390734,39.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74834,142469,5/21/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/19/2021,5/20/2021,Ipsos,B-,1004,a,.67659771,0,56,39,54.816283,39.975794,"","",https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-05202021,74831,142458,5/21/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/17/2021,5/23/2021,Morning Consult,B,15000,a,.10178647,0,54,39,52.4994,42.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74860,142617,5/27/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/20/2021,5/20/2021,John Zogby Strategies/EMI Research Solutions,B/C,1011,lv,1.2352472,0,59,40,57.419312,40.607756,"","",https://johnzogbystrategies.com/the-zogby-report-real-and-unscripted-episode-69-05-21-21/,74838,142500,5/21/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/19/2021,5/20/2021,Harris Poll,B+,973,rv,.67884971,0,61.5,37,57.154705,38.046383,*,"",https://drive.google.com/file/d/1sfco26GFice4F9rXB58xLSMjM7-w-NqM/view,74844,142515,5/25/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/19/2021,5/23/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,54,43,56.390734,36.763284,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74842,142513,5/24/2021,12:10:12 21 Oct 2021
Joseph R. Biden Jr.,All polls,10/21/2021,5/18/2021,5/24/2021,Morning Consult,B,15000,a,.10280406,0,54,39,52.4994,42.234009,"",T,https://morningconsult.com/form/global-leader-approval/,74861,142618,5/27/2021,12:10:12 21 Oct 2021
